ano_compra,nome_instituicao,cnpj_instituicao,municipio_instituicao,uf,compra,insercao,codigo_br,descricao_catmat,unidade_fornecimento,generico,modalidade_compra,tipo_compra,unidade_fornecimento_capacidade,cnpj_fornecedor,fornecedor,cnpj_fabricante,fabricante,qtd_itens_comprados,preco_unitario,preco_total,pk,dt_criacao_registro
2025,FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA,5816630000152,SALVADOR,BA,2025/03/07 00:00:00.000,2025/03/25 00:00:00.000,284105,"RISPERIDONA, DOSAGEM:3 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,73856593000166,"PRATI, DONADUZZI & CIA LTDA",73856593000166,"PRATI, DONADUZZI & CIA LTDA",436000,11.96,5214560.0,1806,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,268436,"CLINDAMICINA, DOSAGEM:300 MG",CÁPSULA,N,Registro de Preços,ADMINISTRATIVA,CÁPSULA,42496258000170,METTA FARMACEUTICA LTDA,17159229000176,LABORATORIO TEUTO BRASILEIRO S/A,10300,0.92,9476.0,1807,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,269462,"ALENDRONATO DE SÓDIO, DOSAGEM:70 MG",COMPRIMIDO,N,Registro de Preços,ADMINISTRATIVA,COMPRIMIDO,13485130000103,PHARMA LOG PRODUTOS FARMACEUTICOS LTDA,83874628000143,LABORATORIO FARMACEUTICO ELOFAR LTDA.,35000,0.16,5600.0,1808,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,271989,"CEFUROXIMA, DOSAGEM:500 MG",COMPRIMIDO,S,Registro de Preços,ADMINISTRATIVA,COMPRIMIDO,94516671000153,CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA.,73663650000190,RANBAXY FARMACEUTICA LTDA,3000,3.92,11760.0,1809,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,267515,"AMPICILINA, DOSAGEM:500 MG",CÁPSULA,S,Registro de Preços,ADMINISTRATIVA,CÁPSULA,94389400000184,MCW PRODUTOS MEDICOS E HOSPITALARES LTDA,73856593000166,"PRATI, DONADUZZI & CIA LTDA",13000,0.52,6760.0,1810,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,448844,"CETOPROFENO, CONCENTRAÇAO:100 MG, FORMA FARMACEUTICA:PÓ LIÓFILO P/ INJETÁVEL",FRASCO-AMPOLA,S,Registro de Preços,ADMINISTRATIVA,FRASCO-AMPOLA,44734671002286,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,7200,3.0,21600.0,1811,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,270614,"BENZILPENICILINA, APRESENTAÇÃO:POTÁSSICA, COMPOSIÇÃO:ASSOCIADA À PENICILINA PROCAINADA, DOSAGEM:100.000UI + 300.000UI, USO:INJETÁVEL",FRASCO-AMPOLA,N,Registro de Preços,ADMINISTRATIVA,FRASCO-AMPOLA,2816696000154,PONTAMED FARMACEUTICA LTDA,58430828000160,BLAU FARMACEUTICA S.A.,1000,5.96,5960.0,1812,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,270130,"LEVODOPA, COMPOSIÇÃO:ASSOCIADO À CARBIDOPA, DOSAGEM:250MG + 25MG",COMPRIMIDO,N,Registro de Preços,ADMINISTRATIVA,COMPRIMIDO,44734671002286,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,42120,0.49,20638.8,1813,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,267625,"CEFALEXINA, DOSAGEM:500 MG",DRÁGEA,S,Registro de Preços,ADMINISTRATIVA,DRÁGEA,5439635000456,ANTIBIOTICOS DO BRASIL LTDA.,5439635000103,ANTIBIOTICOS DO BRASIL LTDA.,502000,0.45,225900.0,1814,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,267508,"ALOPURINOL, DOSAGEM:100 MG",COMPRIMIDO,S,Registro de Preços,ADMINISTRATIVA,COMPRIMIDO,73856593000166,"PRATI, DONADUZZI & CIA LTDA",73856593000166,"PRATI, DONADUZZI & CIA LTDA",600000,0.11,66000.0,1815,2025/07/29 13:20:05.738
2025,FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA,5816630000152,SALVADOR,BA,2025/03/07 00:00:00.000,2025/03/25 00:00:00.000,268520,"RITUXIMABE, DOSAGEM:10MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 50.00 ML,8958628000459,ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,5452889000161,CELLTRION HEALTHCARE DISTRIBUICAO DE PRODUTOS FARMACEUTICOS DO BRASIL LTDA,5000,749.7,3748500.0,1816,2025/07/29 13:20:05.738
2025,FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA,5816630000152,SALVADOR,BA,2025/03/07 00:00:00.000,2025/05/12 00:00:00.000,268440,"CLARITROMICINA, DOSAGEM:500 MG, APRESENTAÇÃO:INJETÁVEL",FRASCO-AMPOLA,S,Pregão,ADMINISTRATIVA,FRASCO-AMPOLA,12418191000195,CONQUISTA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA,9117476000181,MANDALA BRASIL IMPORTACAO E DISTRIBUICAO DE PRODUTO MEDICO HOSPITALAR LTDA,2100,21.8,45780.0,1817,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,331555,"CEFALEXINA, DOSAGEM:50 MG/ML, FORMA FARMACÊUTICA:PÓ P/ SUSPENSÃO ORAL",FRASCO,S,Registro de Preços,ADMINISTRATIVA,FRASCO 60.00 ML,2520829000140,DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.,17159229000176,LABORATORIO TEUTO BRASILEIRO S/A,13000,6.9,89700.0,1818,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,346586,"BECLOMETASONA DIPROPIONATO, CONCENTRAÇÃO:50 MCG/DOSE, FORMA FARMACEUTICA:AEROSSOL BUCAL, CARACTERÍSTICA ADICIONAL:FRASCO DOSEADOR C/ BOCAL AEROGADOR",FRASCO,S,Registro de Preços,ADMINISTRATIVA,FRASCO 200.00 DOSES,2520829000140,DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.,44363661000157,GLENMARK FARMACEUTICA LTDA,2500,18.35,45875.0,1819,2025/07/29 13:20:05.738
2025,FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA,5816630000152,SALVADOR,BA,2025/03/07 00:00:00.000,2025/03/25 00:00:00.000,268520,"RITUXIMABE, DOSAGEM:10MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 50.00 ML,8958628000297,ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,5452889000161,CELLTRION HEALTHCARE DISTRIBUICAO DE PRODUTOS FARMACEUTICOS DO BRASIL LTDA,5000,749.7,3748500.0,1820,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,267643,"DEXAMETASONA, DOSAGEM:0,1%, APRESENTAÇÃO:CREME",BISNAGA,S,Registro de Preços,ADMINISTRATIVA,BISNAGA 10.00 G,73856593000166,"PRATI, DONADUZZI & CIA LTDA",73856593000166,"PRATI, DONADUZZI & CIA LTDA",22000,1.28,28160.0,1821,2025/07/29 13:20:05.738
2025,FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA,5816630000152,SALVADOR,BA,2025/03/07 00:00:00.000,2025/03/25 00:00:00.000,268520,"RITUXIMABE, DOSAGEM:10MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 10.00 ML,8958628000297,ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,5452889000161,CELLTRION HEALTHCARE DISTRIBUICAO DE PRODUTOS FARMACEUTICOS DO BRASIL LTDA,665,194.6,129409.0,1822,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,267613,"CAPTOPRIL, CONCENTRAÇÃO:25 MG",COMPRIMIDO,S,Registro de Preços,ADMINISTRATIVA,COMPRIMIDO,12889035000102,INOVAMED HOSPITALAR LTDA,2814497000107,CIMED INDUSTRIA S.A.,5000,0.02,100.0,1823,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,270495,"COLAGENASE, APRESENTAÇÃO:ASSOCIADA COM CLORANFENICOL, CONCENTRAÇÃO:0,6UI + 1%, USO:POMADA",BISNAGA,N,Registro de Preços,ADMINISTRATIVA,BISNAGA 30.00 G,44734671002286,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,60,9.9,594.0,1824,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,271710,"AMIODARONA, DOSAGEM:50MG/ML, INDICAÇÃO:INJETÁVEL",AMPOLA,S,Registro de Preços,ADMINISTRATIVA,AMPOLA 3.00 ML,90251109000194,DIMACI MATERIAL CIRURGICO LTDA,19570720000110,HIPOLABOR FARMACEUTICA LTDA,500,2.9,1450.0,1825,2025/07/29 13:20:05.738
2025,FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA,5816630000152,SALVADOR,BA,2025/03/07 00:00:00.000,2025/05/12 00:00:00.000,455737,"CEFTOLOZANA, COMPOSIÇÃO:ASSOCIADO AO TAZOBACTAM SÓDICO, CONCENTRAÇÃO:1 G + 0,5 G, FORMA FARMACÊUTICA:PÓ LIÓFILO P/ INJETÁVEL + DILUENTE",FRASCO-AMPOLA,N,Pregão,ADMINISTRATIVA,FRASCO-AMPOLA,4307650001298,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,3560974000118,MERCK SHARP & DOHME FARMACEUTICA LTDA.,1710,369.9,632529.0,1826,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,327566,"ÁCIDO TRANEXÂMICO, DOSAGEM:50 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",AMPOLA,S,Registro de Preços,ADMINISTRATIVA,AMPOLA 5.00 ML,90251109000194,DIMACI MATERIAL CIRURGICO LTDA,58430828000160,BLAU FARMACEUTICA S.A.,1000,3.65,3650.0,1827,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,268949,"AZITROMICINA, DOSAGEM:40 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL",FRASCO,S,Registro de Preços,ADMINISTRATIVA,FRASCO 15.00 ML,73856593000166,"PRATI, DONADUZZI & CIA LTDA",73856593000166,"PRATI, DONADUZZI & CIA LTDA",25000,5.5,137500.0,1828,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,278281,"ADENOSINA, DOSAGEM:3 MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL",AMPOLA,S,Registro de Preços,ADMINISTRATIVA,AMPOLA 2.00 ML,90251109000194,DIMACI MATERIAL CIRURGICO LTDA,19570720000110,HIPOLABOR FARMACEUTICA LTDA,234,10.35,2421.9,1829,2025/07/29 13:20:05.738
2025,FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA,5816630000152,SALVADOR,BA,2025/03/07 00:00:00.000,2025/05/12 00:00:00.000,267660,"FENOBARBITAL SÓDICO, DOSAGEM:100 MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,44734671002286,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,4370000,0.14,611800.0,1830,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,271111,"AMOXICILINA, CONCENTRAÇÃO:50MG/ML, APRESENTAÇÃO:PÓ PARA SUSPENSÃO ORAL",FRASCO,S,Registro de Preços,ADMINISTRATIVA,FRASCO 150.00 ML,3652030000170,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,5161069000110,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.,32000,4.47,143040.0,1831,2025/07/29 13:20:05.738
2025,FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA,5816630000152,SALVADOR,BA,2025/03/07 00:00:00.000,2025/03/25 00:00:00.000,267741,"PREDNISONA, DOSAGEM:5 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,61286647000116,SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA.,19570720000110,HIPOLABOR FARMACEUTICA LTDA,35,210.0,7350.0,1832,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,272045,"CLOPIDOGREL, DOSAGEM:75 MG",COMPRIMIDO,S,Registro de Preços,ADMINISTRATIVA,COMPRIMIDO,94516671000153,CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA.,73663650000190,RANBAXY FARMACEUTICA LTDA,2000,0.25,500.0,1833,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,267140,"AZITROMICINA, DOSAGEM:500 MG",COMPRIMIDO,N,Registro de Preços,ADMINISTRATIVA,COMPRIMIDO,3652030000170,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,2501297000102,PHARLAB INDUSTRIA FARMACEUTICA S.A,220000,0.71,156200.0,1834,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,292427,"DEXAMETASONA, DOSAGEM:4 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",AMPOLA,S,Registro de Preços,ADMINISTRATIVA,AMPOLA 2.50 ML,90251109000194,DIMACI MATERIAL CIRURGICO LTDA,6628333000146,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,12050,0.96,11568.0,1835,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,267632,"CIPROFLOXACINO CLORIDRATO, DOSAGEM:500 MG",COMPRIMIDO,S,Registro de Preços,ADMINISTRATIVA,COMPRIMIDO,90251109000194,DIMACI MATERIAL CIRURGICO LTDA,73856593000166,"PRATI, DONADUZZI & CIA LTDA",6000,0.16,960.0,1836,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,267510,"AMIODARONA, DOSAGEM:200 MG",COMPRIMIDO,S,Registro de Preços,ADMINISTRATIVA,COMPRIMIDO,94516671000153,CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA.,73663650000190,RANBAXY FARMACEUTICA LTDA,130000,0.3,39000.0,1837,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/07 00:00:00.000,2025/05/13 00:00:00.000,271089,"AMOXICILINA, CONCENTRAÇÃO:500MG",CÁPSULA,S,Registro de Preços,ADMINISTRATIVA,CÁPSULA,73856593000166,"PRATI, DONADUZZI & CIA LTDA",73856593000166,"PRATI, DONADUZZI & CIA LTDA",780000,0.18,140400.0,1838,2025/07/29 13:20:05.738
2025,FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA,5816630000152,SALVADOR,BA,2025/03/08 00:00:00.000,2025/05/12 00:00:00.000,603563,"GLICOSE, CONCENTRAÇAO:10%, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:SISTEMA FECHADO, BOLSA/FRASCO ISENTO DE PVC",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 250.00 ML,49324221000880,FRESENIUS KABI BRASIL LTDA.,49324221000104,FRESENIUS KABI BRASIL LTDA.,6000,4.15,24900.0,1839,2025/07/29 13:20:05.738
2025,FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA,5816630000152,SALVADOR,BA,2025/03/08 00:00:00.000,2025/05/12 00:00:00.000,270889,"ESCINA, APRESENTAÇÃO:AMORFA, ASSOCIADA COM ESCINA POLISSULFONADA SÓDICA, COMPOSIÇÃO:SALICILATO DE DIETILAMINA, CONCENTRAÇÃO:10MG + 10MG + 50MG/G, APLICAÇÃO:GEL TÓPICO",BISNAGA,N,Pregão,ADMINISTRATIVA,BISNAGA 30.00 G,81706251000198,PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA,49475833000106,BIOLAB SANUS FARMACEUTICA LTDA,9880,20.15,199082.0,1840,2025/07/29 13:20:05.738
2025,FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA,5816630000152,SALVADOR,BA,2025/03/08 00:00:00.000,2025/05/12 00:00:00.000,272796,"HEPARINA SÓDICA, DOSAGEM:5.000UI/ML, INDICAÇÃO:INJETÁVEL",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 5.00 ML,5400006000170,FABMED DISTRIBUIDORA HOSPITALAR LTDA,58430828000160,BLAU FARMACEUTICA S.A.,89300,13.29,1186797.0,1841,2025/07/29 13:20:05.738
2025,FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA,5816630000152,SALVADOR,BA,2025/03/08 00:00:00.000,2025/05/12 00:00:00.000,455883,"DOCETAXEL, CONCENTRAÇÃO:20 MG/ML, FORMA FARMACEUTICA:INJETÁVEL",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 1.00 ML,7484373000124,UNI HOSPITALAR LTDA,61190096000192,EUROFARMA LABORATORIOS S.A.,1700,32.77,55709.0,1842,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/10 00:00:00.000,2025/04/29 00:00:00.000,404903,"PONTA MONTADA USO ODONTOLÓGICO, MATERIAL:SILICONE, FORMATO:TAÇA, COR:BRANCA, APLICAÇÃO:PROFILAXIA, CARACTERÍSTICAS ADICIONAIS:FLEXÍVEL, COMPATIBILIDADE:CONTRA ÂNGULO",UNIDADE,Desconhecido,Registro de Preços,ADMINISTRATIVA,UNIDADE,91083212000135,DENTARIA E DISTRIBUIDORA HOSPITALAR PORTO ALEGRENSE LTD,4356658000191,AAF DO BRASIL PRODUTOS ODONTOLOGICOS LTDA,250,1.3,325.0,1843,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE DE VILA VELHA - F M S,12157728000100,VILA VELHA,ES,2025/03/10 00:00:00.000,2025/04/24 00:00:00.000,268498,"METRONIDAZOL, DOSAGEM:5MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",FRASCO,S,Pregão,ADMINISTRATIVA,FRASCO 100.00 ML,35997345000146,HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA,49324221000104,FRESENIUS KABI BRASIL LTDA.,400,6.07,2428.0,1844,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/10 00:00:00.000,2025/04/29 00:00:00.000,430296,"SELANTE, TIPO:PARA FÓSSULAS E FISSURAS, CARACTERÍSTICA ADICIONAL:AUTOPOLIMERIZÁVEL, ASPECTO FÍSICO:BASE + CATALISADOR, APRESENTAÇÃO:CONJUNTO COMPLETO",UNIDADE,Desconhecido,Registro de Preços,ADMINISTRATIVA,UNIDADE,12991532000117,JUARES LIMA DOS SANTOS,5823205000190,MAQUIRA INDUSTRIA DE PRODUTOS ODONTOLOGICOS S.A.,80,5.27,421.6,1845,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/10 00:00:00.000,2025/04/29 00:00:00.000,403374,"BROCA ALTA ROTAÇÃO, MATERIAL:AÇO INOXIDÁVEL DIAMANTADA, FORMATO:ESFÉRICA, TIPO HASTE:HASTE LONGA, TIPO CORTE:CIRÚRGICA, NUMERAÇÃO AMERICANA:1016",UNIDADE,Desconhecido,Registro de Preços,ADMINISTRATIVA,UNIDADE,31401798000107,DENTAL BH BRASIL COMERCIO DE PRODUTOS ODONTO-MEDICO-HOSPITALAR LTDA,2543673000113,3 - R INDUSTRIA E COMERCIO LTDA,600,2.55,1530.0,1846,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/10 00:00:00.000,2025/04/29 00:00:00.000,390512,"RESINA COMPOSTA, TIPO:FOTOPOLIMERIZÁVEL, TAMANHO PARTÍCULAS:MICROPARTÍCULAS, ASPECTO FÍSICO:PASTOSA",SERINGA,Desconhecido,Registro de Preços,ADMINISTRATIVA,SERINGA 4.00 G,31401798000107,DENTAL BH BRASIL COMERCIO DE PRODUTOS ODONTO-MEDICO-HOSPITALAR LTDA,48708010000102,KULZER SOUTH AMERICA LTDA.,300,37.11,11133.0,1847,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/10 00:00:00.000,2025/04/29 00:00:00.000,403154,"BROCA ALTA ROTAÇÃO, MATERIAL:AÇO INOXIDÁVEL DIAMANTADA, FORMATO:CÔNICA, CARACTERÍSTICA ADICIONAL:TOPO EM CHAMA, TIPO HASTE:HASTE REGULAR, TIPO CORTE:CORTE FINO, NUMERAÇÃO AMERICANA 1:REF. 3195F",UNIDADE,Desconhecido,Registro de Preços,ADMINISTRATIVA,UNIDADE,31401798000107,DENTAL BH BRASIL COMERCIO DE PRODUTOS ODONTO-MEDICO-HOSPITALAR LTDA,2543673000113,3 - R INDUSTRIA E COMERCIO LTDA,300,2.55,765.0,1848,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/10 00:00:00.000,2025/04/29 00:00:00.000,442183,"CONJUNTO USO ODONTOLÓGICO, TIPO:ENDODÔNTICO P/ IRRIGAÇÃO E ASPIRAÇÃO, MATERIAL:AÇO INOXIDÁVEL, COMPONENTES 1:SERINGA LUER DE VIDRO, COMPONENTE ADICIONAL:CÂNULAS SEM BISEL, CONECTOR P/ SUGADOR",UNIDADE,Desconhecido,Registro de Preços,ADMINISTRATIVA,UNIDADE,50567060000169,DENTAL IPO LTDA,6295846000182,ULTRADENT DO BRASIL PRODUTOS ODONTOLOGICOS LTDA.,100,23.24,2324.0,1849,2025/07/29 13:20:05.738
2025,SSFUNDO MUNICIPAL DE SAUDE DE SERRARIA - PB,12011652000100,SERRARIA,PB,2025/03/10 00:00:00.000,2025/05/08 00:00:00.000,389555,"MONITOR PORTÁTIL, OPERAÇÃO:DIGITAL, TIPO AMOSTRA:SANGUE CAPILAR, TIPO DE ANÁLISE:QUANTITATIVO DE GLICOSE, FAIXA DE OPERAÇÃO:ATÉ 600 MG/DL, TEMPO RESPOSTA:ATÉ 10 S, MEMÓRIA:ATÉ 250 TESTES",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,9113926000168,ORTOPEDICA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,4718143000194,VR MEDICAL IMPORTADORA E DISTRIBUIDORA DE PRODUTOS MEDICOS LTDA.,100,18.0,1800.0,1850,2025/07/29 13:20:05.738
2025,MUNICIPIO DE CAXIAS DO SUL,88830609000139,CAXIAS DO SUL,RS,2025/03/10 00:00:00.000,2025/04/29 00:00:00.000,390456,"RESINA ACRÍLICA USO ODONTOLÓGICO, TIPO:AUTOPOLIMERIZÁVEL, ASPECTO FÍSICO:LÍQUIDO",FRASCO,Desconhecido,Registro de Preços,ADMINISTRATIVA,FRASCO 1000.00 ML,31401798000107,DENTAL BH BRASIL COMERCIO DE PRODUTOS ODONTO-MEDICO-HOSPITALAR LTDA,49425259000173,"VIPI INDUSTRIA, COMERCIO, EXPORTACAO E IMPORTACAO DE PRODUTOS ODONTOLOGICOS LTDA.",4,145.38,581.52,1851,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE DE VILA VELHA - F M S,12157728000100,VILA VELHA,ES,2025/03/10 00:00:00.000,2025/04/24 00:00:00.000,363088,"VITAMINAS DO COMPLEXO B, COMPOSIÇÃO BÁSICA:B1, B2, B5, B6 E PP, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",AMPOLA,N,Pregão,ADMINISTRATIVA,AMPOLA 2.00 ML,52967925000100,ABC FARMACEUTICO LTDA,17174657000178,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA,10140,1.0355,10499.97,1852,2025/07/29 13:20:05.738
